time,gFx,gFy,gFz,TgF
10.852000,-0.1043,0.9866,-0.0259,0.992
10.862000,-0.1046,0.9863,-0.0254,0.992
10.872000,-0.1049,0.9858,-0.0255,0.992
10.906000,-0.1057,0.9853,-0.0254,0.991
10.908000,-0.1063,0.9855,-0.0255,0.992
10.909000,-0.1065,0.9860,-0.0265,0.992
10.912000,-0.1065,0.9864,-0.0266,0.992
10.924000,-0.1069,0.9863,-0.0266,0.992
10.934000,-0.1070,0.9861,-0.0268,0.992
10.942000,-0.1076,0.9863,-0.0263,0.992
10.953000,-0.1075,0.9869,-0.0255,0.993
10.963000,-0.1071,0.9871,-0.0242,0.993
10.972000,-0.1074,0.9869,-0.0225,0.993
11.002000,-0.1077,0.9870,-0.0220,0.993
11.003000,-0.1082,0.9869,-0.0222,0.993
11.004000,-0.1086,0.9865,-0.0226,0.993
11.012000,-0.1087,0.9860,-0.0220,0.992
11.022000,-0.1092,0.9850,-0.0228,0.991
11.032000,-0.1099,0.9838,-0.0233,0.990
11.042000,-0.1105,0.9831,-0.0216,0.990
11.052000,-0.1109,0.9832,-0.0209,0.990
11.062000,-0.1114,0.9843,-0.0215,0.991
11.072000,-0.1124,0.9857,-0.0210,0.992
11.106000,-0.1134,0.9861,-0.0194,0.993
11.111000,-0.1140,0.9865,-0.0188,0.993
11.113000,-0.1126,0.9868,-0.0189,0.993
11.117000,-0.1114,0.9864,-0.0176,0.993
11.122000,-0.1114,0.9864,-0.0176,0.993
11.138000,-0.1104,0.9858,-0.0182,0.992
11.147000,-0.1108,0.9853,-0.0173,0.992
11.153000,-0.1109,0.9852,-0.0172,0.992
11.163000,-0.1109,0.9852,-0.0184,0.992
11.175000,-0.1114,0.9858,-0.0202,0.992
11.210000,-0.1110,0.9866,-0.0220,0.993
11.212000,-0.1104,0.9869,-0.0222,0.993
11.216000,-0.1096,0.9863,-0.0222,0.993
11.217000,-0.1091,0.9853,-0.0225,0.992
11.230000,-0.1092,0.9842,-0.0230,0.990
11.232000,-0.1094,0.9841,-0.0232,0.990
11.242000,-0.1103,0.9844,-0.0237,0.991
11.252000,-0.1101,0.9843,-0.0232,0.991
11.264000,-0.1091,0.9848,-0.0241,0.991
11.272000,-0.1088,0.9863,-0.0249,0.993
11.282000,-0.1075,0.9880,-0.0252,0.994
11.293000,-0.1071,0.9898,-0.0260,0.996
11.334000,-0.1064,0.9907,-0.0269,0.997
11.338000,-0.1057,0.9899,-0.0259,0.996
11.339000,-0.1058,0.9885,-0.0252,0.994
11.340000,-0.1066,0.9874,-0.0246,0.993
11.342000,-0.1074,0.9868,-0.0238,0.993
11.354000,-0.1079,0.9860,-0.0231,0.992
11.363000,-0.1086,0.9857,-0.0220,0.992
11.372000,-0.1088,0.9855,-0.0209,0.992
11.406000,-0.1081,0.9858,-0.0200,0.992
11.409000,-0.1073,0.9857,-0.0194,0.992
11.410000,-0.1075,0.9861,-0.0197,0.992
11.412000,-0.1081,0.9859,-0.0200,0.992
11.422000,-0.1087,0.9859,-0.0202,0.992
11.433000,-0.1101,0.9857,-0.0204,0.992
11.442000,-0.1112,0.9852,-0.0205,0.992
11.452000,-0.1115,0.9848,-0.0203,0.991
11.464000,-0.1119,0.9853,-0.0205,0.992
11.472000,-0.1127,0.9860,-0.0205,0.993
11.482000,-0.1131,0.9860,-0.0198,0.993
11.492000,-0.1137,0.9860,-0.0187,0.993
11.522000,-0.1141,0.9864,-0.0187,0.993
11.524000,-0.1151,0.9860,-0.0191,0.993
11.525000,-0.1149,0.9858,-0.0191,0.993
11.540000,-0.1141,0.9850,-0.0192,0.992
11.542000,-0.1136,0.9842,-0.0182,0.991
11.554000,-0.1130,0.9838,-0.0176,0.990
11.570000,-0.1127,0.9825,-0.0166,0.989
11.575000,-0.1134,0.9815,-0.0162,0.988
11.585000,-0.1136,0.9809,-0.0177,0.988
11.593000,-0.1146,0.9804,-0.0184,0.987
11.623000,-0.1152,0.9798,-0.0192,0.987
11.624000,-0.1165,0.9792,-0.0198,0.986
11.625000,-0.1185,0.9791,-0.0189,0.986
11.644000,-0.1203,0.9803,-0.0178,0.988
11.646000,-0.1219,0.9824,-0.0176,0.990
11.653000,-0.1226,0.9841,-0.0171,0.992
11.663000,-0.1224,0.9858,-0.0169,0.993
11.672000,-0.1225,0.9874,-0.0159,0.995
11.686000,-0.1220,0.9881,-0.0155,0.996
11.692000,-0.1209,0.9885,-0.0151,0.996
11.711000,-0.1200,0.9887,-0.0154,0.996
11.712000,-0.1191,0.9880,-0.0172,0.995
11.727000,-0.1195,0.9870,-0.0178,0.994
11.732000,-0.1189,0.9861,-0.0177,0.993
11.742000,-0.1184,0.9854,-0.0191,0.993
11.751000,-0.1178,0.9852,-0.0198,0.992
11.764000,-0.1167,0.9848,-0.0198,0.992
11.772000,-0.1157,0.9852,-0.0188,0.992
11.784000,-0.1154,0.9864,-0.0189,0.993
11.792000,-0.1149,0.9875,-0.0182,0.994
11.811000,-0.1142,0.9888,-0.0178,0.996
11.816000,-0.1129,0.9888,-0.0180,0.995
11.821000,-0.1129,0.9902,-0.0180,0.997
11.832000,-0.1116,0.9909,-0.0180,0.997
11.842000,-0.1113,0.9910,-0.0181,0.997
11.851000,-0.1113,0.9910,-0.0181,0.997
11.863000,-0.1121,0.9916,-0.0183,0.998
11.872000,-0.1132,0.9907,-0.0167,0.997
11.882000,-0.1141,0.9892,-0.0167,0.996
11.892000,-0.1146,0.9882,-0.0173,0.995
11.914000,-0.1142,0.9874,-0.0170,0.994
11.915000,-0.1140,0.9865,-0.0176,0.993
11.922000,-0.1137,0.9857,-0.0187,0.992
11.934000,-0.1129,0.9846,-0.0199,0.991
11.942000,-0.1113,0.9833,-0.0211,0.990
11.951000,-0.1096,0.9828,-0.0216,0.989
11.963000,-0.1083,0.9832,-0.0213,0.989
11.972000,-0.1088,0.9836,-0.0209,0.990
11.982000,-0.1108,0.9841,-0.0202,0.990
11.991000,-0.1135,0.9843,-0.0208,0.991
12.015000,-0.1159,0.9842,-0.0199,0.991
12.016000,-0.1181,0.9842,-0.0187,0.991
12.022000,-0.1200,0.9852,-0.0189,0.993
12.032000,-0.1204,0.9865,-0.0187,0.994
12.042000,-0.1191,0.9877,-0.0177,0.995
12.052000,-0.1176,0.9888,-0.0170,0.996
12.063000,-0.1163,0.9888,-0.0158,0.996
12.072000,-0.1154,0.9886,-0.0153,0.995
12.082000,-0.1156,0.9877,-0.0154,0.995
12.092000,-0.1165,0.9871,-0.0153,0.994
12.129000,-0.1168,0.9865,-0.0156,0.994
12.132000,-0.1171,0.9860,-0.0169,0.993
12.133000,-0.1168,0.9849,-0.0176,0.992
12.134000,-0.1157,0.9838,-0.0180,0.991
12.144000,-0.1145,0.9838,-0.0183,0.991
12.157000,-0.1137,0.9841,-0.0194,0.991
12.163000,-0.1130,0.9842,-0.0197,0.991
12.172000,-0.1116,0.9848,-0.0192,0.991
12.206000,-0.1115,0.9852,-0.0187,0.992
12.208000,-0.1130,0.9860,-0.0183,0.993
12.209000,-0.1171,0.9869,-0.0173,0.994
12.219000,-0.1171,0.9869,-0.0173,0.994
12.222000,-0.1182,0.9863,-0.0175,0.993
12.232000,-0.1179,0.9853,-0.0173,0.992
12.242000,-0.1170,0.9849,-0.0180,0.992
12.252000,-0.1160,0.9852,-0.0188,0.992
12.262000,-0.1159,0.9855,-0.0187,0.993
12.272000,-0.1159,0.9858,-0.0188,0.993
12.282000,-0.1157,0.9857,-0.0189,0.993
12.292000,-0.1156,0.9849,-0.0186,0.992
12.319000,-0.1157,0.9844,-0.0182,0.991
12.322000,-0.1169,0.9848,-0.0171,0.992
12.324000,-0.1181,0.9846,-0.0169,0.992
12.353000,-0.1182,0.9837,-0.0161,0.991
12.361000,-0.1175,0.9837,-0.0162,0.991
12.364000,-0.1168,0.9848,-0.0184,0.992
12.367000,-0.1154,0.9859,-0.0202,0.993
12.372000,-0.1138,0.9859,-0.0210,0.993
12.399000,-0.1126,0.9858,-0.0200,0.992
12.401000,-0.1110,0.9861,-0.0198,0.993
12.402000,-0.1107,0.9860,-0.0199,0.992
12.423000,-0.1108,0.9847,-0.0193,0.991
12.425000,-0.1105,0.9830,-0.0171,0.989
12.432000,-0.1094,0.9819,-0.0147,0.988
12.442000,-0.1086,0.9817,-0.0148,0.988
12.452000,-0.1080,0.9819,-0.0158,0.988
12.464000,-0.1065,0.9822,-0.0171,0.988
12.472000,-0.1058,0.9825,-0.0187,0.988
12.482000,-0.1037,0.9826,-0.0197,0.988
12.492000,-0.1027,0.9827,-0.0193,0.988
12.521000,-0.1025,0.9833,-0.0197,0.989
12.526000,-0.1021,0.9838,-0.0198,0.989
12.527000,-0.1027,0.9841,-0.0195,0.990
12.540000,-0.1026,0.9844,-0.0197,0.990
12.543000,-0.1018,0.9853,-0.0198,0.991
12.552000,-0.1004,0.9871,-0.0200,0.992
12.562000,-0.1010,0.9891,-0.0202,0.994
12.572000,-0.1014,0.9903,-0.0213,0.996
12.582000,-0.1019,0.9907,-0.0215,0.996
12.592000,-0.1022,0.9904,-0.0216,0.996
12.624000,-0.1029,0.9902,-0.0221,0.996
12.626000,-0.1037,0.9899,-0.0231,0.996
12.627000,-0.1041,0.9893,-0.0232,0.995
12.640000,-0.1048,0.9887,-0.0237,0.995
12.643000,-0.1046,0.9885,-0.0238,0.994
12.652000,-0.1042,0.9885,-0.0233,0.994
12.662000,-0.1038,0.9882,-0.0208,0.994
12.672000,-0.1043,0.9879,-0.0193,0.994
12.681000,-0.1049,0.9874,-0.0187,0.993
12.692000,-0.1063,0.9868,-0.0177,0.993
12.714000,-0.1071,0.9865,-0.0175,0.992
12.716000,-0.1080,0.9859,-0.0182,0.992
12.722000,-0.1081,0.9854,-0.0191,0.992
12.732000,-0.1082,0.9846,-0.0192,0.991
12.743000,-0.1066,0.9841,-0.0189,0.990
12.752000,-0.1058,0.9837,-0.0180,0.990
12.762000,-0.1054,0.9842,-0.0178,0.990
12.771000,-0.1066,0.9855,-0.0183,0.991
12.782000,-0.1081,0.9868,-0.0181,0.993
12.792000,-0.1102,0.9882,-0.0188,0.995
12.820000,-0.1115,0.9890,-0.0202,0.995
12.822000,-0.1123,0.9905,-0.0211,0.997
12.845000,-0.1120,0.9912,-0.0208,0.998
12.848000,-0.1120,0.9912,-0.0208,0.998
12.849000,-0.1102,0.9899,-0.0208,0.996
12.850000,-0.1077,0.9881,-0.0211,0.994
12.852000,-0.1060,0.9858,-0.0210,0.992
12.862000,-0.1047,0.9836,-0.0208,0.989
12.873000,-0.1044,0.9825,-0.0216,0.988
12.883000,-0.1048,0.9824,-0.0235,0.988
12.914000,-0.1041,0.9830,-0.0248,0.989
12.915000,-0.1029,0.9835,-0.0239,0.989
12.916000,-0.1021,0.9848,-0.0232,0.990
12.922000,-0.1020,0.9869,-0.0228,0.992
12.933000,-0.1029,0.9888,-0.0221,0.994
12.946000,-0.1041,0.9905,-0.0211,0.996
12.952000,-0.1051,0.9918,-0.0211,0.998
12.963000,-0.1051,0.9918,-0.0197,0.998
12.972000,-0.1057,0.9913,-0.0191,0.997
12.982000,-0.1057,0.9913,-0.0198,0.997
13.026000,-0.1055,0.9908,-0.0188,0.997
13.030000,-0.1055,0.9894,-0.0188,0.995
13.032000,-0.1049,0.9881,-0.0177,0.994
13.033000,-0.1051,0.9869,-0.0177,0.993
13.034000,-0.1049,0.9863,-0.0173,0.992
13.051000,-0.1051,0.9863,-0.0180,0.992
13.057000,-0.1051,0.9865,-0.0189,0.992
13.064000,-0.1046,0.9865,-0.0200,0.992
13.075000,-0.1032,0.9863,-0.0205,0.992
13.111000,-0.1020,0.9858,-0.0221,0.991
13.112000,-0.1016,0.9858,-0.0237,0.991
13.116000,-0.1011,0.9857,-0.0241,0.991
13.116000,-0.1018,0.9850,-0.0238,0.991
13.121000,-0.1031,0.9847,-0.0227,0.990
13.132000,-0.1041,0.9844,-0.0214,0.990
13.143000,-0.1053,0.9844,-0.0200,0.990
13.152000,-0.1064,0.9847,-0.0195,0.991
13.162000,-0.1071,0.9850,-0.0193,0.991
13.172000,-0.1073,0.9857,-0.0191,0.992
13.182000,-0.1063,0.9866,-0.0189,0.993
13.206000,-0.1053,0.9870,-0.0192,0.993
13.208000,-0.1051,0.9868,-0.0193,0.993
13.223000,-0.1046,0.9863,-0.0195,0.992
13.227000,-0.1053,0.9859,-0.0205,0.992
13.232000,-0.1063,0.9858,-0.0220,0.992
13.243000,-0.1074,0.9852,-0.0224,0.991
13.252000,-0.1076,0.9849,-0.0227,0.991
13.262000,-0.1077,0.9850,-0.0231,0.991
13.272000,-0.1071,0.9846,-0.0215,0.991
13.282000,-0.1064,0.9844,-0.0213,0.990
13.310000,-0.1060,0.9847,-0.0211,0.991
13.311000,-0.1062,0.9844,-0.0199,0.990
13.312000,-0.1068,0.9849,-0.0208,0.991
13.322000,-0.1062,0.9859,-0.0211,0.992
13.332000,-0.1071,0.9868,-0.0208,0.993
13.342000,-0.1062,0.9876,-0.0210,0.994
13.352000,-0.1062,0.9879,-0.0221,0.994
13.362000,-0.1053,0.9877,-0.0221,0.994
13.372000,-0.1044,0.9881,-0.0231,0.994
13.382000,-0.1040,0.9891,-0.0239,0.995
13.413000,-0.1037,0.9886,-0.0237,0.994
13.414000,-0.1040,0.9879,-0.0233,0.994
13.415000,-0.1048,0.9870,-0.0230,0.993
13.422000,-0.1054,0.9869,-0.0227,0.993
13.433000,-0.1058,0.9864,-0.0233,0.992
13.443000,-0.1053,0.9858,-0.0226,0.992
13.452000,-0.1052,0.9857,-0.0235,0.992
13.462000,-0.1052,0.9853,-0.0242,0.991
13.472000,-0.1053,0.9859,-0.0235,0.992
13.482000,-0.1053,0.9876,-0.0233,0.993
13.512000,-0.1059,0.9893,-0.0236,0.995
13.514000,-0.1062,0.9896,-0.0237,0.996
13.514000,-0.1064,0.9886,-0.0235,0.995
13.522000,-0.1068,0.9869,-0.0222,0.993
13.532000,-0.1073,0.9849,-0.0200,0.991
13.543000,-0.1075,0.9836,-0.0193,0.990
13.552000,-0.1074,0.9830,-0.0178,0.989
13.562000,-0.1081,0.9826,-0.0164,0.989
13.572000,-0.1074,0.9836,-0.0162,0.990
13.582000,-0.1074,0.9853,-0.0170,0.991
13.614000,-0.1060,0.9865,-0.0175,0.992
13.615000,-0.1046,0.9874,-0.0182,0.993
13.616000,-0.1029,0.9879,-0.0195,0.993
13.622000,-0.1014,0.9888,-0.0204,0.994
13.632000,-0.1004,0.9882,-0.0199,0.994
13.643000,-0.1010,0.9869,-0.0192,0.992
13.652000,-0.1021,0.9861,-0.0192,0.992
13.662000,-0.1038,0.9860,-0.0194,0.992
13.672000,-0.1052,0.9857,-0.0199,0.991
13.682000,-0.1064,0.9859,-0.0208,0.992
13.710000,-0.1065,0.9861,-0.0228,0.992
13.712000,-0.1064,0.9863,-0.0238,0.992
13.712000,-0.1052,0.9864,-0.0257,0.992
13.722000,-0.1040,0.9865,-0.0269,0.992
13.732000,-0.1025,0.9860,-0.0268,0.992
13.741000,-0.1014,0.9859,-0.0258,0.991
13.752000,-0.1015,0.9858,-0.0248,0.991
13.762000,-0.1022,0.9855,-0.0241,0.991
13.772000,-0.1022,0.9854,-0.0239,0.991
13.782000,-0.1021,0.9850,-0.0239,0.991
13.806000,-0.1016,0.9847,-0.0237,0.990
13.807000,-0.1016,0.9842,-0.0231,0.990
13.812000,-0.1011,0.9841,-0.0228,0.990
13.822000,-0.1013,0.9838,-0.0221,0.989
13.832000,-0.1015,0.9838,-0.0204,0.989
13.845000,-0.1014,0.9839,-0.0202,0.989
13.852000,-0.1018,0.9841,-0.0192,0.989
13.862000,-0.1021,0.9852,-0.0195,0.991
13.872000,-0.1022,0.9875,-0.0205,0.993
13.882000,-0.1008,0.9885,-0.0203,0.994
13.922000,-0.1008,0.9897,-0.0221,0.995
13.923000,-0.1005,0.9898,-0.0241,0.995
13.924000,-0.1011,0.9898,-0.0242,0.995
13.924000,-0.1013,0.9891,-0.0243,0.995
13.931000,-0.1020,0.9882,-0.0248,0.994
13.944000,-0.1035,0.9874,-0.0247,0.993
13.952000,-0.1044,0.9869,-0.0241,0.993
13.962000,-0.1059,0.9866,-0.0242,0.993
13.972000,-0.1071,0.9864,-0.0249,0.992
13.982000,-0.1075,0.9861,-0.0249,0.992
14.008000,-0.1080,0.9859,-0.0249,0.992
14.009000,-0.1081,0.9857,-0.0248,0.992
14.011000,-0.1080,0.9854,-0.0241,0.992
14.022000,-0.1079,0.9855,-0.0239,0.992
14.032000,-0.1075,0.9857,-0.0243,0.992
14.042000,-0.1070,0.9859,-0.0243,0.992
14.052000,-0.1062,0.9863,-0.0244,0.992
14.063000,-0.1051,0.9872,-0.0254,0.993
14.075000,-0.1044,0.9877,-0.0252,0.994
14.082000,-0.1040,0.9880,-0.0247,0.994
14.092000,-0.1031,0.9880,-0.0242,0.994
14.103000,-0.1021,0.9872,-0.0238,0.993
14.126000,-0.1018,0.9872,-0.0236,0.993
14.128000,-0.1027,0.9865,-0.0244,0.992
14.131000,-0.1027,0.9860,-0.0244,0.992
14.148000,-0.1041,0.9855,-0.0264,0.991
14.152000,-0.1059,0.9852,-0.0286,0.991
14.162000,-0.1063,0.9860,-0.0304,0.992
14.174000,-0.1063,0.9880,-0.0307,0.994
14.182000,-0.1059,0.9897,-0.0287,0.996
14.193000,-0.1040,0.9909,-0.0253,0.997
14.202000,-0.1038,0.9914,-0.0226,0.997
14.224000,-0.1037,0.9901,-0.0210,0.996
14.228000,-0.1037,0.9886,-0.0205,0.994
14.232000,-0.1043,0.9866,-0.0211,0.992
14.242000,-0.1043,0.9848,-0.0208,0.991
14.252000,-0.1048,0.9835,-0.0213,0.989
14.262000,-0.1048,0.9831,-0.0209,0.989
14.273000,-0.1046,0.9835,-0.0214,0.989
14.282000,-0.1037,0.9842,-0.0224,0.990
14.293000,-0.1025,0.9855,-0.0230,0.991
14.302000,-0.1007,0.9864,-0.0242,0.992
14.324000,-0.0991,0.9868,-0.0253,0.992
14.326000,-0.0985,0.9861,-0.0260,0.991
14.332000,-0.0987,0.9866,-0.0261,0.992
14.343000,-0.0991,0.9872,-0.0281,0.993
14.352000,-0.0993,0.9871,-0.0265,0.992
14.361000,-0.0996,0.9868,-0.0263,0.992
14.371000,-0.0997,0.9859,-0.0265,0.991
14.382000,-0.0996,0.9858,-0.0258,0.991
14.402000,-0.0991,0.9860,-0.0260,0.991
14.403000,-0.0992,0.9870,-0.0260,0.992
14.416000,-0.0985,0.9879,-0.0261,0.993
14.423000,-0.0980,0.9881,-0.0261,0.993
14.432000,-0.0983,0.9876,-0.0261,0.993
14.442000,-0.0993,0.9870,-0.0258,0.992
14.452000,-0.1003,0.9861,-0.0255,0.992
14.461000,-0.1009,0.9853,-0.0257,0.991
14.473000,-0.1004,0.9848,-0.0243,0.990
14.482000,-0.1000,0.9848,-0.0236,0.990
14.492000,-0.0993,0.9853,-0.0230,0.991
14.502000,-0.0996,0.9865,-0.0220,0.992
14.522000,-0.0999,0.9869,-0.0216,0.992
14.524000,-0.1005,0.9870,-0.0221,0.992
14.532000,-0.1015,0.9871,-0.0228,0.993
14.542000,-0.1020,0.9870,-0.0236,0.993
14.552000,-0.1020,0.9870,-0.0246,0.993
14.562000,-0.1020,0.9870,-0.0250,0.993
14.573000,-0.1021,0.9869,-0.0259,0.992
14.582000,-0.1020,0.9865,-0.0266,0.992
14.592000,-0.1016,0.9864,-0.0270,0.992
14.602000,-0.1010,0.9861,-0.0271,0.992
14.639000,-0.1014,0.9859,-0.0271,0.991
14.640000,-0.1016,0.9858,-0.0280,0.991
14.641000,-0.1018,0.9857,-0.0280,0.991
14.642000,-0.1009,0.9860,-0.0280,0.992
14.651000,-0.1002,0.9861,-0.0276,0.992
14.662000,-0.0996,0.9857,-0.0276,0.991
14.674000,-0.0986,0.9852,-0.0269,0.990
14.682000,-0.0986,0.9849,-0.0266,0.990
14.692000,-0.0977,0.9843,-0.0263,0.989
14.702000,-0.0975,0.9841,-0.0264,0.989
14.719000,-0.0976,0.9846,-0.0265,0.990
14.734000,-0.0986,0.9852,-0.0264,0.990
14.736000,-0.0992,0.9857,-0.0271,0.991
14.743000,-0.0997,0.9857,-0.0266,0.991
14.752000,-0.1000,0.9859,-0.0255,0.991
14.761000,-0.0996,0.9863,-0.0246,0.992
14.772000,-0.0999,0.9864,-0.0241,0.992
14.782000,-0.1007,0.9860,-0.0237,0.991
14.792000,-0.1011,0.9855,-0.0243,0.991
14.802000,-0.1022,0.9850,-0.0246,0.991
14.820000,-0.1029,0.9853,-0.0247,0.991
14.822000,-0.1037,0.9865,-0.0247,0.992
14.832000,-0.1042,0.9875,-0.0246,0.993
14.842000,-0.1044,0.9888,-0.0248,0.995
14.852000,-0.1046,0.9901,-0.0249,0.996
14.862000,-0.1037,0.9901,-0.0247,0.996
14.875000,-0.1030,0.9897,-0.0241,0.995
14.882000,-0.1030,0.9891,-0.0249,0.995
14.892000,-0.1037,0.9885,-0.0259,0.994
14.902000,-0.1042,0.9877,-0.0260,0.994
14.931000,-0.1052,0.9871,-0.0257,0.993
14.934000,-0.1059,0.9872,-0.0248,0.993
14.937000,-0.1055,0.9875,-0.0241,0.993
14.964000,-0.1052,0.9876,-0.0237,0.993
14.969000,-0.1042,0.9871,-0.0235,0.993
14.969000,-0.1031,0.9863,-0.0233,0.992
14.973000,-0.1031,0.9858,-0.0247,0.991
14.982000,-0.1027,0.9858,-0.0255,0.991
15.009000,-0.1025,0.9850,-0.0254,0.991
15.017000,-0.1024,0.9846,-0.0248,0.990
15.018000,-0.1029,0.9844,-0.0242,0.990
15.029000,-0.1036,0.9844,-0.0225,0.990
15.033000,-0.1041,0.9847,-0.0216,0.990
15.043000,-0.1041,0.9849,-0.0203,0.991
15.052000,-0.1035,0.9858,-0.0199,0.991
15.062000,-0.1030,0.9865,-0.0209,0.992
15.073000,-0.1025,0.9864,-0.0213,0.992
15.082000,-0.1022,0.9865,-0.0222,0.992
15.092000,-0.1027,0.9865,-0.0228,0.992
15.102000,-0.1027,0.9863,-0.0237,0.992
15.125000,-0.1029,0.9858,-0.0246,0.991
15.127000,-0.1029,0.9852,-0.0248,0.991
15.132000,-0.1024,0.9843,-0.0247,0.990
15.142000,-0.1013,0.9841,-0.0242,0.990
15.152000,-0.1008,0.9839,-0.0246,0.989
15.162000,-0.1008,0.9838,-0.0254,0.989
15.175000,-0.1005,0.9838,-0.0249,0.989
15.182000,-0.1013,0.9837,-0.0225,0.989
15.192000,-0.1014,0.9846,-0.0241,0.990
15.202000,-0.1024,0.9847,-0.0237,0.990
15.235000,-0.1019,0.9850,-0.0235,0.991
15.236000,-0.1016,0.9850,-0.0228,0.991
15.237000,-0.1009,0.9853,-0.0231,0.991
15.250000,-0.1000,0.9855,-0.0246,0.991
15.252000,-0.1000,0.9855,-0.0246,0.991
15.262000,-0.0989,0.9861,-0.0257,0.991
15.272000,-0.0989,0.9868,-0.0257,0.992
15.282000,-0.0993,0.9871,-0.0265,0.992
15.292000,-0.0994,0.9872,-0.0263,0.993
15.302000,-0.0998,0.9874,-0.0263,0.993
15.318000,-0.1000,0.9871,-0.0263,0.993
15.342000,-0.1008,0.9872,-0.0259,0.993
15.343000,-0.1013,0.9875,-0.0250,0.993
15.344000,-0.1016,0.9876,-0.0248,0.993
15.352000,-0.1015,0.9879,-0.0252,0.993
15.362000,-0.1010,0.9881,-0.0248,0.994
15.372000,-0.1002,0.9891,-0.0247,0.994
15.382000,-0.0999,0.9890,-0.0252,0.994
15.392000,-0.1000,0.9888,-0.0253,0.994
15.402000,-0.1007,0.9883,-0.0257,0.994
15.429000,-0.1016,0.9882,-0.0263,0.994
15.431000,-0.1031,0.9879,-0.0265,0.994
15.431000,-0.1044,0.9870,-0.0264,0.993
15.453000,-0.1055,0.9861,-0.0260,0.992
15.456000,-0.1055,0.9861,-0.0255,0.992
15.462000,-0.1049,0.9865,-0.0258,0.992
15.472000,-0.1040,0.9870,-0.0269,0.993
15.482000,-0.1036,0.9871,-0.0266,0.993
15.492000,-0.1035,0.9869,-0.0261,0.993
15.502000,-0.1042,0.9872,-0.0257,0.993
15.526000,-0.1048,0.9875,-0.0261,0.993
15.527000,-0.1055,0.9872,-0.0261,0.993
15.532000,-0.1060,0.9864,-0.0252,0.992
15.550000,-0.1062,0.9861,-0.0252,0.992
15.554000,-0.1064,0.9861,-0.0264,0.992
15.562000,-0.1069,0.9864,-0.0272,0.993
15.573000,-0.1066,0.9863,-0.0271,0.992
15.582000,-0.1068,0.9860,-0.0263,0.992
15.592000,-0.1065,0.9854,-0.0261,0.991
15.602000,-0.1064,0.9849,-0.0255,0.991
15.626000,-0.1065,0.9846,-0.0248,0.991
15.627000,-0.1070,0.9849,-0.0247,0.991
15.632000,-0.1071,0.9854,-0.0246,0.992
15.643000,-0.1070,0.9868,-0.0249,0.993
15.652000,-0.1069,0.9871,-0.0252,0.993
15.662000,-0.1066,0.9871,-0.0258,0.993
15.673000,-0.1065,0.9870,-0.0266,0.993
15.682000,-0.1060,0.9865,-0.0277,0.993
15.692000,-0.1059,0.9857,-0.0275,0.992
15.741000,-0.1057,0.9853,-0.0274,0.991
15.745000,-0.1053,0.9848,-0.0266,0.991
15.746000,-0.1055,0.9848,-0.0269,0.991
15.747000,-0.1055,0.9842,-0.0270,0.990
15.748000,-0.1055,0.9842,-0.0270,0.990
15.769000,-0.1058,0.9843,-0.0268,0.990
15.773000,-0.1059,0.9855,-0.0271,0.992
15.777000,-0.1064,0.9864,-0.0268,0.992
15.782000,-0.1065,0.9870,-0.0263,0.993
15.792000,-0.1070,0.9871,-0.0272,0.993
15.832000,-0.1073,0.9870,-0.0274,0.993
15.834000,-0.1070,0.9868,-0.0279,0.993
15.835000,-0.1066,0.9859,-0.0286,0.992
15.836000,-0.1065,0.9854,-0.0290,0.992
15.856000,-0.1066,0.9855,-0.0287,0.992
15.859000,-0.1066,0.9863,-0.0286,0.992
15.862000,-0.1066,0.9868,-0.0286,0.993
15.873000,-0.1065,0.9870,-0.0283,0.993
15.882000,-0.1065,0.9868,-0.0286,0.993
15.892000,-0.1070,0.9865,-0.0282,0.993
15.930000,-0.1077,0.9861,-0.0283,0.992
15.932000,-0.1079,0.9860,-0.0293,0.992
15.933000,-0.1075,0.9858,-0.0290,0.992
15.934000,-0.1070,0.9860,-0.0280,0.992
15.967000,-0.1066,0.9866,-0.0263,0.993
15.974000,-0.1058,0.9870,-0.0252,0.993
15.976000,-0.1049,0.9872,-0.0248,0.993
15.986000,-0.1044,0.9866,-0.0253,0.992
15.987000,-0.1044,0.9868,-0.0260,0.993
15.992000,-0.1041,0.9863,-0.0269,0.992
16.022000,-0.1041,0.9854,-0.0272,0.991
16.024000,-0.1033,0.9849,-0.0279,0.991
16.024000,-0.1021,0.9852,-0.0282,0.991
16.032000,-0.1010,0.9861,-0.0279,0.992
16.047000,-0.1003,0.9868,-0.0272,0.992
16.054000,-0.0999,0.9870,-0.0265,0.992
16.062000,-0.0998,0.9870,-0.0265,0.992
16.073000,-0.1005,0.9866,-0.0264,0.992
16.082000,-0.1014,0.9865,-0.0265,0.992
16.092000,-0.1024,0.9863,-0.0269,0.992
16.118000,-0.1033,0.9859,-0.0270,0.992
16.120000,-0.1040,0.9854,-0.0261,0.991
16.121000,-0.1048,0.9855,-0.0259,0.991
16.132000,-0.1051,0.9859,-0.0263,0.992
16.142000,-0.1057,0.9860,-0.0254,0.992
16.153000,-0.1060,0.9860,-0.0248,0.992
16.163000,-0.1059,0.9865,-0.0260,0.993
16.174000,-0.1058,0.9868,-0.0270,0.993
16.183000,-0.1054,0.9869,-0.0269,0.993
16.192000,-0.1058,0.9869,-0.0268,0.993
16.236000,-0.1055,0.9868,-0.0274,0.993
