time,gFx,gFy,gFz,TgF
35.804000,-0.0569,0.9499,0.3014,0.998
35.805000,-0.0517,0.9516,0.2963,0.998
35.809000,-0.0500,0.9528,0.2924,0.998
35.824000,-0.0497,0.9534,0.2919,0.998
35.836000,-0.0504,0.9540,0.2957,1.000
35.839000,-0.0513,0.9551,0.3005,1.003
35.851000,-0.0523,0.9555,0.3034,1.004
35.859000,-0.0534,0.9555,0.3029,1.004
35.869000,-0.0534,0.9555,0.2998,1.003
35.910000,-0.0490,0.9547,0.2951,1.001
35.912000,-0.0490,0.9547,0.2951,1.001
35.913000,-0.0470,0.9535,0.2863,0.997
35.915000,-0.0470,0.9535,0.2863,0.997
35.919000,-0.0464,0.9534,0.2836,0.996
35.939000,-0.0475,0.9533,0.2829,0.996
35.942000,-0.0490,0.9519,0.2856,0.995
35.951000,-0.0550,0.9496,0.2977,0.997
35.959000,-0.0550,0.9496,0.2977,0.997
35.969000,-0.0570,0.9484,0.3022,0.997
35.997000,-0.0568,0.9472,0.3027,0.996
36.004000,-0.0575,0.9457,0.2998,0.994
36.004000,-0.0567,0.9447,0.2955,0.991
36.009000,-0.0550,0.9442,0.2915,0.990
36.019000,-0.0544,0.9439,0.2888,0.989
36.029000,-0.0562,0.9438,0.2857,0.988
36.040000,-0.0575,0.9433,0.2833,0.987
36.049000,-0.0585,0.9430,0.2832,0.986
36.062000,-0.0592,0.9431,0.2850,0.987
36.069000,-0.0590,0.9442,0.2850,0.988
36.079000,-0.0514,0.9455,0.2844,0.989
36.090000,-0.0429,0.9478,0.2834,0.990
36.115000,-0.0399,0.9504,0.2852,0.993
36.117000,-0.0412,0.9521,0.2878,0.995
36.119000,-0.0447,0.9524,0.2915,0.997
36.138000,-0.0503,0.9524,0.2945,0.998
36.140000,-0.0553,0.9513,0.2963,0.998
36.150000,-0.0606,0.9502,0.2993,0.998
36.159000,-0.0638,0.9489,0.3009,0.997
36.169000,-0.0597,0.9471,0.2989,0.995
36.203000,-0.0553,0.9478,0.2959,0.994
36.205000,-0.0536,0.9480,0.2919,0.993
36.205000,-0.0572,0.9483,0.2911,0.994
36.209000,-0.0608,0.9480,0.2921,0.994
36.219000,-0.0581,0.9482,0.2939,0.994
36.229000,-0.0539,0.9490,0.2970,0.996
36.239000,-0.0531,0.9501,0.2993,0.998
36.249000,-0.0547,0.9499,0.2994,0.997
36.259000,-0.0573,0.9490,0.2970,0.996
36.269000,-0.0555,0.9485,0.2913,0.994
36.299000,-0.0485,0.9485,0.2857,0.992
36.300000,-0.0452,0.9501,0.2811,0.992
36.301000,-0.0458,0.9500,0.2789,0.991
36.309000,-0.0496,0.9504,0.2816,0.992
36.329000,-0.0503,0.9506,0.2858,0.994
36.332000,-0.0481,0.9510,0.2907,0.996
36.339000,-0.0496,0.9516,0.2932,0.997
36.350000,-0.0519,0.9508,0.2928,0.996
36.360000,-0.0548,0.9499,0.2907,0.995
36.373000,-0.0559,0.9494,0.2904,0.994
36.417000,-0.0523,0.9491,0.2926,0.995
36.424000,-0.0514,0.9499,0.2928,0.995
36.426000,-0.0542,0.9497,0.2918,0.995
36.427000,-0.0585,0.9495,0.2912,0.995
36.428000,-0.0606,0.9495,0.2926,0.995
36.429000,-0.0602,0.9490,0.2929,0.995
36.445000,-0.0589,0.9486,0.2919,0.994
36.449000,-0.0548,0.9485,0.2884,0.993
36.461000,-0.0497,0.9484,0.2843,0.991
36.469000,-0.0478,0.9490,0.2821,0.991
36.479000,-0.0470,0.9497,0.2841,0.992
36.489000,-0.0458,0.9511,0.2880,0.995
36.510000,-0.0451,0.9517,0.2899,0.996
36.511000,-0.0476,0.9526,0.2901,0.997
36.519000,-0.0509,0.9521,0.2879,0.996
36.529000,-0.0553,0.9511,0.2878,0.995
36.539000,-0.0595,0.9508,0.2905,0.996
36.549000,-0.0592,0.9501,0.2932,0.996
36.560000,-0.0551,0.9505,0.2946,0.997
36.569000,-0.0507,0.9508,0.2939,0.997
36.579000,-0.0513,0.9507,0.2934,0.996
36.590000,-0.0544,0.9504,0.2959,0.997
36.616000,-0.0579,0.9501,0.2999,0.998
36.618000,-0.0612,0.9490,0.3016,0.998
36.621000,-0.0639,0.9486,0.2989,0.997
36.642000,-0.0638,0.9485,0.2940,0.995
36.645000,-0.0608,0.9495,0.2884,0.994
36.649000,-0.0563,0.9496,0.2845,0.993
36.660000,-0.0533,0.9499,0.2821,0.992
36.669000,-0.0529,0.9496,0.2825,0.992
36.679000,-0.0553,0.9491,0.2846,0.992
36.689000,-0.0590,0.9484,0.2879,0.993
36.709000,-0.0619,0.9480,0.2916,0.994
36.710000,-0.0640,0.9479,0.2949,0.995
36.718000,-0.0644,0.9479,0.2948,0.995
36.736000,-0.0623,0.9480,0.2918,0.994
36.739000,-0.0600,0.9493,0.2882,0.994
36.749000,-0.0575,0.9500,0.2852,0.994
36.760000,-0.0553,0.9510,0.2835,0.994
36.769000,-0.0535,0.9515,0.2827,0.994
36.779000,-0.0519,0.9526,0.2836,0.995
36.789000,-0.0511,0.9530,0.2864,0.996
36.806000,-0.0515,0.9532,0.2901,0.998
36.821000,-0.0526,0.9527,0.2924,0.998
36.822000,-0.0542,0.9517,0.2929,0.997
36.830000,-0.0545,0.9511,0.2916,0.996
36.839000,-0.0518,0.9505,0.2891,0.995
36.848000,-0.0508,0.9496,0.2861,0.993
36.859000,-0.0509,0.9491,0.2800,0.991
36.869000,-0.0520,0.9486,0.2748,0.989
36.879000,-0.0534,0.9489,0.2758,0.990
36.889000,-0.0568,0.9495,0.2813,0.992
36.907000,-0.0592,0.9499,0.2884,0.994
36.909000,-0.0608,0.9508,0.2941,0.997
36.919000,-0.0600,0.9508,0.2950,0.997
36.929000,-0.0564,0.9510,0.2917,0.996
36.939000,-0.0509,0.9510,0.2847,0.994
36.948000,-0.0470,0.9508,0.2772,0.992
36.961000,-0.0457,0.9504,0.2733,0.990
36.969000,-0.0487,0.9504,0.2737,0.990
36.979000,-0.0529,0.9494,0.2781,0.991
36.989000,-0.0574,0.9490,0.2812,0.991
37.007000,-0.0601,0.9485,0.2847,0.992
37.011000,-0.0613,0.9484,0.2880,0.993
37.022000,-0.0594,0.9494,0.2891,0.994
37.030000,-0.0528,0.9501,0.2875,0.994
37.039000,-0.0457,0.9513,0.2838,0.994
37.049000,-0.0418,0.9513,0.2785,0.992
37.060000,-0.0418,0.9521,0.2785,0.993
37.070000,-0.0475,0.9528,0.2811,0.995
37.079000,-0.0475,0.9528,0.2811,0.995
37.089000,-0.0611,0.9515,0.2924,0.997
37.108000,-0.0611,0.9501,0.2924,0.996
37.115000,-0.0662,0.9486,0.2962,0.996
37.119000,-0.0688,0.9480,0.2967,0.996
37.129000,-0.0663,0.9472,0.2939,0.994
37.139000,-0.0601,0.9479,0.2885,0.993
37.149000,-0.0546,0.9489,0.2818,0.991
37.159000,-0.0519,0.9497,0.2780,0.991
37.170000,-0.0522,0.9510,0.2785,0.992
37.180000,-0.0539,0.9522,0.2825,0.995
37.189000,-0.0564,0.9535,0.2874,0.998
37.199000,-0.0581,0.9540,0.2912,0.999
37.230000,-0.0591,0.9546,0.2943,1.001
37.232000,-0.0577,0.9546,0.2946,1.001
37.233000,-0.0558,0.9546,0.2933,1.000
37.239000,-0.0531,0.9552,0.2896,1.000
37.252000,-0.0511,0.9555,0.2858,0.999
37.262000,-0.0520,0.9557,0.2845,0.999
37.269000,-0.0546,0.9557,0.2873,0.999
37.280000,-0.0563,0.9557,0.2912,1.001
37.289000,-0.0577,0.9555,0.2944,1.001
37.313000,-0.0600,0.9545,0.2938,1.000
37.315000,-0.0621,0.9529,0.2908,0.998
37.319000,-0.0623,0.9508,0.2847,0.995
37.338000,-0.0608,0.9491,0.2810,0.992
37.341000,-0.0597,0.9484,0.2816,0.991
37.350000,-0.0577,0.9479,0.2839,0.991
37.360000,-0.0579,0.9474,0.2850,0.991
37.369000,-0.0600,0.9473,0.2817,0.990
37.379000,-0.0595,0.9469,0.2755,0.988
37.389000,-0.0583,0.9474,0.2700,0.987
37.414000,-0.0569,0.9480,0.2668,0.986
37.415000,-0.0583,0.9488,0.2682,0.988
37.419000,-0.0599,0.9489,0.2741,0.989
37.429000,-0.0597,0.9490,0.2823,0.992
37.439000,-0.0596,0.9494,0.2878,0.994
37.449000,-0.0579,0.9491,0.2861,0.993
37.459000,-0.0555,0.9499,0.2828,0.993
37.469000,-0.0544,0.9500,0.2807,0.992
37.479000,-0.0562,0.9500,0.2822,0.993
37.489000,-0.0600,0.9501,0.2858,0.994
37.516000,-0.0632,0.9497,0.2902,0.995
37.521000,-0.0665,0.9497,0.2946,0.997
37.522000,-0.0673,0.9493,0.2983,0.997
37.554000,-0.0628,0.9490,0.2995,0.997
37.557000,-0.0551,0.9496,0.2989,0.997
37.559000,-0.0498,0.9508,0.2961,0.997
37.560000,-0.0464,0.9523,0.2943,0.998
37.570000,-0.0480,0.9533,0.2935,0.999
37.579000,-0.0513,0.9543,0.2955,1.000
37.613000,-0.0544,0.9554,0.2982,1.002
37.619000,-0.0573,0.9560,0.2993,1.003
37.620000,-0.0592,0.9567,0.2977,1.004
37.621000,-0.0562,0.9565,0.2916,1.001
37.634000,-0.0519,0.9562,0.2833,0.999
37.640000,-0.0502,0.9563,0.2761,0.997
37.649000,-0.0508,0.9560,0.2724,0.995
37.659000,-0.0530,0.9554,0.2734,0.995
37.669000,-0.0570,0.9543,0.2766,0.995
37.679000,-0.0614,0.9533,0.2797,0.995
37.713000,-0.0643,0.9523,0.2808,0.995
37.715000,-0.0651,0.9516,0.2813,0.994
37.716000,-0.0636,0.9523,0.2801,0.995
37.719000,-0.0577,0.9526,0.2764,0.994
37.730000,-0.0524,0.9535,0.2706,0.993
37.741000,-0.0484,0.9543,0.2668,0.992
37.749000,-0.0476,0.9545,0.2656,0.992
37.759000,-0.0503,0.9547,0.2691,0.993
37.769000,-0.0553,0.9554,0.2756,0.996
37.779000,-0.0594,0.9545,0.2807,0.997
37.806000,-0.0624,0.9534,0.2823,0.996
37.810000,-0.0632,0.9527,0.2794,0.995
37.811000,-0.0602,0.9526,0.2742,0.993
37.819000,-0.0572,0.9526,0.2696,0.992
37.829000,-0.0572,0.9526,0.2679,0.991
37.839000,-0.0586,0.9526,0.2706,0.992
37.849000,-0.0597,0.9529,0.2758,0.994
37.859000,-0.0613,0.9532,0.2810,0.996
37.869000,-0.0644,0.9530,0.2849,0.997
37.879000,-0.0673,0.9523,0.2867,0.997
37.907000,-0.0689,0.9517,0.2864,0.996
37.910000,-0.0687,0.9512,0.2851,0.995
37.911000,-0.0636,0.9513,0.2825,0.994
37.921000,-0.0588,0.9518,0.2790,0.994
37.929000,-0.0568,0.9530,0.2761,0.994
37.942000,-0.0539,0.9535,0.2769,0.994
37.949000,-0.0520,0.9545,0.2816,0.997
37.960000,-0.0541,0.9562,0.2863,1.000
37.969000,-0.0580,0.9562,0.2888,1.001
37.979000,-0.0624,0.9562,0.2879,1.001
38.012000,-0.0650,0.9558,0.2864,1.000
38.013000,-0.0639,0.9549,0.2840,0.998
38.015000,-0.0597,0.9551,0.2796,0.997
38.019000,-0.0551,0.9551,0.2742,0.995
38.031000,-0.0535,0.9551,0.2697,0.994
38.041000,-0.0539,0.9552,0.2686,0.994
38.049000,-0.0558,0.9554,0.2720,0.995
38.060000,-0.0597,0.9555,0.2774,0.997
38.069000,-0.0666,0.9551,0.2821,0.998
38.079000,-0.0761,0.9539,0.2814,0.997
38.103000,-0.0837,0.9511,0.2767,0.994
38.104000,-0.0814,0.9495,0.2730,0.991
38.121000,-0.0711,0.9501,0.2702,0.990
38.123000,-0.0636,0.9510,0.2673,0.990
38.129000,-0.0641,0.9508,0.2669,0.990
38.143000,-0.0691,0.9504,0.2681,0.990
38.149000,-0.0732,0.9502,0.2718,0.991
38.160000,-0.0783,0.9507,0.2747,0.993
38.169000,-0.0818,0.9512,0.2755,0.994
38.178000,-0.0818,0.9512,0.2755,0.994
38.209000,-0.0820,0.9515,0.2687,0.992
38.210000,-0.0794,0.9519,0.2635,0.991
38.211000,-0.0746,0.9526,0.2635,0.991
38.218000,-0.0701,0.9530,0.2586,0.990
38.230000,-0.0667,0.9534,0.2577,0.990
38.244000,-0.0660,0.9538,0.2598,0.991
38.249000,-0.0666,0.9540,0.2640,0.992
38.260000,-0.0694,0.9546,0.2693,0.994
38.269000,-0.0717,0.9544,0.2731,0.995
38.278000,-0.0739,0.9543,0.2746,0.996
38.314000,-0.0740,0.9535,0.2741,0.995
38.315000,-0.0740,0.9532,0.2703,0.994
38.315000,-0.0727,0.9530,0.2653,0.992
38.318000,-0.0711,0.9532,0.2597,0.990
38.329000,-0.0683,0.9534,0.2553,0.989
38.341000,-0.0655,0.9544,0.2541,0.990
38.349000,-0.0656,0.9554,0.2576,0.992
38.359000,-0.0678,0.9560,0.2629,0.994
38.369000,-0.0705,0.9568,0.2685,0.996
38.378000,-0.0719,0.9569,0.2724,0.998
38.421000,-0.0734,0.9571,0.2752,0.999
38.424000,-0.0741,0.9569,0.2753,0.999
38.425000,-0.0730,0.9568,0.2717,0.997
38.426000,-0.0651,0.9585,0.2610,0.996
38.430000,-0.0651,0.9585,0.2610,0.996
38.447000,-0.0633,0.9590,0.2584,0.995
38.453000,-0.0643,0.9589,0.2576,0.995
38.462000,-0.0674,0.9584,0.2620,0.996
38.470000,-0.0706,0.9583,0.2703,0.998
38.479000,-0.0730,0.9574,0.2794,1.000
38.505000,-0.0749,0.9571,0.2846,1.001
38.507000,-0.0749,0.9560,0.2823,1.000
38.509000,-0.0718,0.9555,0.2746,0.997
38.519000,-0.0666,0.9555,0.2645,0.994
38.529000,-0.0635,0.9558,0.2579,0.992
38.540000,-0.0630,0.9556,0.2554,0.991
38.549000,-0.0644,0.9555,0.2568,0.991
38.559000,-0.0674,0.9551,0.2598,0.992
38.569000,-0.0701,0.9540,0.2620,0.992
38.579000,-0.0738,0.9533,0.2645,0.992
38.613000,-0.0752,0.9526,0.2640,0.991
38.615000,-0.0745,0.9519,0.2619,0.990
38.616000,-0.0733,0.9521,0.2582,0.989
38.621000,-0.0726,0.9524,0.2557,0.989
38.642000,-0.0716,0.9519,0.2543,0.988
38.648000,-0.0716,0.9511,0.2555,0.987
38.649000,-0.0737,0.9507,0.2568,0.988
38.661000,-0.0751,0.9490,0.2582,0.986
38.670000,-0.0751,0.9480,0.2606,0.986
38.681000,-0.0716,0.9483,0.2604,0.986
38.717000,-0.0674,0.9490,0.2576,0.986
38.723000,-0.0666,0.9511,0.2540,0.987
38.723000,-0.0650,0.9530,0.2515,0.988
38.724000,-0.0632,0.9544,0.2531,0.989
38.735000,-0.0621,0.9562,0.2565,0.992
38.739000,-0.0601,0.9574,0.2581,0.993
38.749000,-0.0573,0.9580,0.2588,0.994
38.759000,-0.0556,0.9588,0.2599,0.995
38.769000,-0.0555,0.9591,0.2604,0.995
38.778000,-0.0572,0.9590,0.2607,0.995
38.806000,-0.0588,0.9583,0.2587,0.994
38.814000,-0.0601,0.9576,0.2570,0.993
38.815000,-0.0614,0.9573,0.2597,0.994
38.819000,-0.0646,0.9577,0.2651,0.996
38.829000,-0.0682,0.9576,0.2698,0.997
38.842000,-0.0706,0.9574,0.2728,0.998
38.849000,-0.0699,0.9574,0.2726,0.998
38.859000,-0.0680,0.9578,0.2698,0.997
38.871000,-0.0654,0.9582,0.2660,0.997
38.879000,-0.0613,0.9591,0.2624,0.996
38.912000,-0.0586,0.9604,0.2597,0.997
38.918000,-0.0584,0.9616,0.2582,0.997
38.919000,-0.0586,0.9621,0.2573,0.998
38.933000,-0.0584,0.9631,0.2582,0.999
38.935000,-0.0564,0.9643,0.2607,1.000
38.940000,-0.0536,0.9649,0.2635,1.002
38.949000,-0.0504,0.9654,0.2643,1.002
38.959000,-0.0485,0.9656,0.2624,1.002
38.971000,-0.0479,0.9649,0.2581,1.000
38.979000,-0.0487,0.9642,0.2555,0.999
39.008000,-0.0506,0.9633,0.2553,0.998
39.009000,-0.0526,0.9622,0.2570,0.997
39.011000,-0.0535,0.9611,0.2586,0.997
39.019000,-0.0533,0.9598,0.2608,0.996
39.029000,-0.0547,0.9588,0.2630,0.996
39.039000,-0.0559,0.9583,0.2654,0.996
39.050000,-0.0579,0.9576,0.2678,0.996
39.059000,-0.0617,0.9567,0.2686,0.996
39.073000,-0.0649,0.9556,0.2680,0.995
39.079000,-0.0679,0.9550,0.2665,0.994
39.089000,-0.0694,0.9550,0.2660,0.994
39.099000,-0.0683,0.9547,0.2643,0.993
39.125000,-0.0643,0.9550,0.2632,0.993
39.126000,-0.0596,0.9556,0.2621,0.993
39.129000,-0.0540,0.9567,0.2608,0.993
39.141000,-0.0513,0.9573,0.2601,0.993
39.149000,-0.0520,0.9578,0.2585,0.993
39.159000,-0.0551,0.9573,0.2555,0.992
39.169000,-0.0579,0.9571,0.2521,0.991
39.179000,-0.0589,0.9566,0.2502,0.991
39.208000,-0.0592,0.9557,0.2507,0.990
39.209000,-0.0562,0.9554,0.2519,0.990
39.210000,-0.0512,0.9555,0.2527,0.990
39.221000,-0.0512,0.9561,0.2540,0.991
39.229000,-0.0539,0.9563,0.2562,0.992
39.239000,-0.0586,0.9567,0.2602,0.993
39.250000,-0.0589,0.9565,0.2632,0.994
39.259000,-0.0568,0.9573,0.2632,0.994
39.271000,-0.0564,0.9579,0.2595,0.994
39.279000,-0.0589,0.9577,0.2562,0.993
39.289000,-0.0619,0.9572,0.2553,0.993
39.300000,-0.0600,0.9569,0.2570,0.993
39.325000,-0.0600,0.9569,0.2570,0.993
39.326000,-0.0517,0.9561,0.2565,0.991
39.329000,-0.0517,0.9563,0.2565,0.991
39.351000,-0.0566,0.9552,0.2535,0.990
39.354000,-0.0633,0.9540,0.2537,0.989
39.359000,-0.0646,0.9534,0.2557,0.989
39.371000,-0.0618,0.9535,0.2582,0.990
39.379000,-0.0600,0.9554,0.2582,0.991
39.390000,-0.0600,0.9556,0.2592,0.992
39.400000,-0.0633,0.9566,0.2639,0.994
39.423000,-0.0641,0.9573,0.2715,0.997
39.424000,-0.0624,0.9578,0.2786,0.999
39.429000,-0.0630,0.9579,0.2786,1.000
39.440000,-0.0661,0.9571,0.2742,0.998
39.450000,-0.0683,0.9565,0.2692,0.996
39.459000,-0.0673,0.9561,0.2662,0.995
39.472000,-0.0628,0.9566,0.2642,0.994
39.479000,-0.0600,0.9567,0.2625,0.994
39.489000,-0.0597,0.9566,0.2617,0.994
39.499000,-0.0602,0.9568,0.2620,0.994
39.523000,-0.0583,0.9574,0.2632,0.995
39.531000,-0.0559,0.9582,0.2645,0.996
39.532000,-0.0563,0.9583,0.2650,0.996
39.541000,-0.0591,0.9579,0.2643,0.995
39.549000,-0.0607,0.9566,0.2626,0.994
39.559000,-0.0624,0.9545,0.2601,0.991
39.571000,-0.0624,0.9529,0.2581,0.989
39.579000,-0.0619,0.9526,0.2585,0.989
39.590000,-0.0591,0.9522,0.2608,0.989
39.600000,-0.0590,0.9519,0.2630,0.989
39.630000,-0.0607,0.9523,0.2662,0.991
39.631000,-0.0621,0.9524,0.2692,0.992
39.632000,-0.0617,0.9528,0.2720,0.993
39.642000,-0.0611,0.9534,0.2737,0.994
39.649000,-0.0611,0.9540,0.2748,0.995
39.659000,-0.0614,0.9535,0.2741,0.994
39.671000,-0.0616,0.9539,0.2731,0.994
39.679000,-0.0596,0.9545,0.2718,0.994
39.690000,-0.0562,0.9546,0.2690,0.993
39.700000,-0.0551,0.9554,0.2656,0.993
39.730000,-0.0563,0.9556,0.2624,0.993
39.731000,-0.0578,0.9555,0.2632,0.993
39.732000,-0.0583,0.9562,0.2658,0.994
39.742000,-0.0567,0.9563,0.2671,0.995
39.749000,-0.0561,0.9568,0.2654,0.995
39.759000,-0.0546,0.9568,0.2612,0.993
39.770000,-0.0545,0.9568,0.2575,0.992
39.779000,-0.0567,0.9567,0.2564,0.992
39.790000,-0.0606,0.9555,0.2586,0.992
39.799000,-0.0660,0.9545,0.2642,0.993
39.831000,-0.0701,0.9539,0.2706,0.994
39.832000,-0.0722,0.9533,0.2750,0.995
39.841000,-0.0722,0.9532,0.2780,0.996
39.842000,-0.0717,0.9534,0.2808,0.996
39.849000,-0.0706,0.9534,0.2829,0.997
39.859000,-0.0683,0.9540,0.2845,0.998
39.870000,-0.0656,0.9546,0.2847,0.998
39.879000,-0.0623,0.9555,0.2835,0.999
39.889000,-0.0589,0.9560,0.2791,0.998
39.899000,-0.0566,0.9563,0.2746,0.997
39.924000,-0.0584,0.9562,0.2728,0.996
39.925000,-0.0596,0.9558,0.2725,0.996
39.929000,-0.0591,0.9554,0.2711,0.995
39.939000,-0.0572,0.9556,0.2671,0.994
39.949000,-0.0558,0.9556,0.2623,0.993
39.959000,-0.0545,0.9555,0.2596,0.992
39.970000,-0.0530,0.9557,0.2618,0.992
39.979000,-0.0522,0.9558,0.2658,0.993
39.989000,-0.0522,0.9551,0.2669,0.993
39.999000,-0.0530,0.9536,0.2643,0.991
40.019000,-0.0553,0.9526,0.2620,0.989
40.022000,-0.0569,0.9512,0.2613,0.988
40.029000,-0.0579,0.9505,0.2636,0.988
40.039000,-0.0607,0.9502,0.2664,0.989
40.049000,-0.0649,0.9494,0.2674,0.988
40.059000,-0.0654,0.9491,0.2632,0.987
40.070000,-0.0616,0.9510,0.2595,0.988
40.079000,-0.0556,0.9528,0.2581,0.989
40.089000,-0.0508,0.9544,0.2629,0.991
40.099000,-0.0463,0.9561,0.2718,0.995
40.118000,-0.0423,0.9572,0.2838,0.999
40.119000,-0.0424,0.9576,0.2902,1.001
40.129000,-0.0458,0.9566,0.2900,1.001
40.142000,-0.0513,0.9551,0.2861,0.998
40.149000,-0.0559,0.9540,0.2864,0.998
40.159000,-0.0542,0.9532,0.2894,0.998
40.169000,-0.0507,0.9523,0.2897,0.997
40.179000,-0.0509,0.9519,0.2867,0.995
40.189000,-0.0534,0.9512,0.2829,0.994
40.200000,-0.0558,0.9500,0.2791,0.992
40.233000,-0.0575,0.9501,0.2778,0.992
40.237000,-0.0574,0.9507,0.2758,0.992
40.238000,-0.0555,0.9516,0.2752,0.992
40.239000,-0.0531,0.9528,0.2746,0.993
40.250000,-0.0511,0.9539,0.2735,0.994
40.261000,-0.0487,0.9547,0.2707,0.994
40.275000,-0.0474,0.9558,0.2696,0.994
40.279000,-0.0459,0.9563,0.2682,0.994
40.332000,-0.0465,0.9563,0.2679,0.994
40.334000,-0.0475,0.9571,0.2711,0.996
40.335000,-0.0481,0.9576,0.2766,0.998
40.336000,-0.0485,0.9579,0.2836,1.000
40.337000,-0.0479,0.9582,0.2875,1.002
40.339000,-0.0463,0.9584,0.2864,1.001
40.349000,-0.0446,0.9580,0.2819,1.000
40.360000,-0.0445,0.9577,0.2778,0.998
40.369000,-0.0472,0.9567,0.2775,0.997
40.379000,-0.0512,0.9551,0.2805,0.997
40.389000,-0.0544,0.9541,0.2838,0.997
40.399000,-0.0545,0.9534,0.2861,0.997
40.422000,-0.0526,0.9533,0.2871,0.997
40.423000,-0.0509,0.9533,0.2864,0.997
40.429000,-0.0502,0.9539,0.2839,0.997
40.444000,-0.0500,0.9545,0.2814,0.996
40.449000,-0.0496,0.9545,0.2807,0.996
40.459000,-0.0489,0.9556,0.2814,0.997
40.469000,-0.0489,0.9556,0.2834,0.998
40.479000,-0.0459,0.9562,0.2851,0.999
40.489000,-0.0447,0.9562,0.2853,0.999
40.500000,-0.0448,0.9554,0.2860,0.998
40.518000,-0.0448,0.9554,0.2860,0.998
40.519000,-0.0453,0.9543,0.2847,0.997
40.529000,-0.0458,0.9530,0.2824,0.995
40.539000,-0.0475,0.9527,0.2786,0.994
40.549000,-0.0475,0.9523,0.2761,0.993
40.559000,-0.0456,0.9526,0.2752,0.993
40.569000,-0.0450,0.9536,0.2764,0.994
40.579000,-0.0454,0.9540,0.2764,0.994
40.589000,-0.0459,0.9541,0.2763,0.994
40.600000,-0.0484,0.9541,0.2773,0.995
40.622000,-0.0503,0.9536,0.2791,0.995
40.623000,-0.0512,0.9533,0.2800,0.995
40.630000,-0.0485,0.9535,0.2795,0.995
40.639000,-0.0437,0.9539,0.2778,0.994
40.649000,-0.0434,0.9543,0.2758,0.994
40.659000,-0.0464,0.9543,0.2764,0.995
40.670000,-0.0487,0.9538,0.2768,0.994
40.679000,-0.0498,0.9534,0.2774,0.994
40.689000,-0.0512,0.9533,0.2772,0.994
40.716000,-0.0535,0.9524,0.2759,0.993
40.724000,-0.0559,0.9523,0.2757,0.993
40.724000,-0.0534,0.9528,0.2744,0.993
40.729000,-0.0502,0.9530,0.2719,0.992
40.740000,-0.0507,0.9535,0.2695,0.992
40.751000,-0.0553,0.9533,0.2706,0.992
40.759000,-0.0605,0.9527,0.2773,0.994
40.769000,-0.0636,0.9519,0.2847,0.996
40.779000,-0.0652,0.9511,0.2874,0.996
40.789000,-0.0663,0.9497,0.2850,0.994
40.832000,-0.0646,0.9486,0.2812,0.992
40.843000,-0.0588,0.9479,0.2766,0.989
40.844000,-0.0558,0.9484,0.2730,0.988
40.845000,-0.0542,0.9480,0.2715,0.988
40.846000,-0.0563,0.9473,0.2736,0.988
40.855000,-0.0603,0.9467,0.2785,0.989
40.860000,-0.0633,0.9466,0.2825,0.990
40.869000,-0.0636,0.9468,0.2853,0.991
40.879000,-0.0625,0.9475,0.2875,0.992
40.889000,-0.0586,0.9485,0.2884,0.993
40.926000,-0.0546,0.9494,0.2875,0.993
40.927000,-0.0520,0.9504,0.2839,0.993
40.928000,-0.0518,0.9515,0.2814,0.994
40.929000,-0.0547,0.9521,0.2816,0.994
40.939000,-0.0563,0.9527,0.2816,0.995
40.949000,-0.0572,0.9533,0.2814,0.996
40.958000,-0.0580,0.9535,0.2797,0.995
40.970000,-0.0573,0.9533,0.2774,0.994
40.979000,-0.0557,0.9539,0.2759,0.995
40.988000,-0.0535,0.9539,0.2777,0.995
40.999000,-0.0567,0.9538,0.2806,0.996
41.020000,-0.0627,0.9535,0.2864,0.998
41.022000,-0.0663,0.9529,0.2912,0.999
41.029000,-0.0672,0.9535,0.2939,1.000
41.039000,-0.0674,0.9540,0.2938,1.000
41.050000,-0.0679,0.9547,0.2916,1.001
41.059000,-0.0674,0.9552,0.2880,1.000
41.069000,-0.0639,0.9560,0.2852,1.000
41.079000,-0.0584,0.9569,0.2802,0.999
41.089000,-0.0545,0.9578,0.2750,0.998
41.119000,-0.0533,0.9579,0.2726,0.997
41.123000,-0.0548,0.9577,0.2757,0.998
41.124000,-0.0577,0.9574,0.2830,1.000
41.129000,-0.0614,0.9569,0.2913,1.002
41.139000,-0.0645,0.9558,0.2949,1.002
41.150000,-0.0657,0.9549,0.2930,1.001
41.159000,-0.0651,0.9539,0.2885,0.999
41.169000,-0.0610,0.9535,0.2832,0.997
41.179000,-0.0556,0.9540,0.2801,0.996
41.189000,-0.0509,0.9546,0.2801,0.996
41.233000,-0.0500,0.9551,0.2807,0.997
41.236000,-0.0525,0.9546,0.2802,0.996
41.237000,-0.0564,0.9536,0.2799,0.995
41.238000,-0.0603,0.9524,0.2802,0.995
41.239000,-0.0633,0.9513,0.2807,0.994
41.250000,-0.0645,0.9506,0.2797,0.993
41.259000,-0.0629,0.9504,0.2762,0.992
41.269000,-0.0572,0.9511,0.2708,0.991
41.279000,-0.0518,0.9521,0.2670,0.990
41.289000,-0.0497,0.9534,0.2668,0.991
41.314000,-0.0503,0.9533,0.2706,0.992
41.319000,-0.0545,0.9534,0.2750,0.994
41.321000,-0.0584,0.9527,0.2790,0.994
41.329000,-0.0599,0.9517,0.2799,0.994
41.339000,-0.0591,0.9511,0.2773,0.992
41.350000,-0.0581,0.9505,0.2731,0.991
41.359000,-0.0580,0.9496,0.2702,0.989
41.370000,-0.0581,0.9493,0.2692,0.988
