time,gFx,gFy,gFz,TgF
13.133000,-0.0705,0.9692,0.1234,0.980
13.142000,-0.0785,0.9777,0.1209,0.988
13.152000,-0.0837,0.9859,0.1173,0.996
13.173000,-0.0862,0.9951,0.1119,1.005
13.175000,-0.0877,1.0042,0.1035,1.013
13.181000,-0.0887,1.0134,0.0921,1.021
13.193000,-0.0878,1.0219,0.0804,1.029
13.201000,-0.0864,1.0300,0.0730,1.036
13.211000,-0.0864,1.0385,0.0757,1.045
13.224000,-0.0927,1.0467,0.0887,1.055
13.231000,-0.1037,1.0527,0.1062,1.063
13.243000,-0.1154,1.0577,0.1178,1.071
13.251000,-0.1262,1.0630,0.1174,1.077
13.270000,-0.1350,1.0681,0.1076,1.082
13.274000,-0.1385,1.0738,0.0938,1.087
13.281000,-0.1375,1.0738,0.0833,1.086
13.292000,-0.1375,1.0801,0.0782,1.092
13.301000,-0.1482,1.0833,0.0810,1.096
13.311000,-0.1482,1.0833,0.0810,1.096
13.323000,-0.1732,1.0817,0.1239,1.102
13.331000,-0.1732,1.0791,0.1864,1.109
13.342000,-0.1849,1.0747,0.1606,1.102
13.351000,-0.1932,1.0687,0.1957,1.104
13.371000,-0.1978,1.0603,0.2167,1.100
13.372000,-0.1983,1.0495,0.2185,1.090
13.381000,-0.1970,1.0378,0.2047,1.076
13.392000,-0.1972,1.0239,0.1842,1.059
13.402000,-0.1989,1.0084,0.1659,1.041
13.411000,-0.2018,0.9919,0.1568,1.024
13.423000,-0.2067,0.9764,0.1632,1.011
13.432000,-0.2096,0.9618,0.1840,1.001
13.442000,-0.2094,0.9483,0.2130,0.994
13.452000,-0.2078,0.9354,0.2403,0.988
13.469000,-0.2058,0.9237,0.2588,0.981
13.472000,-0.2041,0.9130,0.2654,0.972
13.481000,-0.1998,0.9031,0.2604,0.961
13.492000,-0.1946,0.8938,0.2480,0.948
13.501000,-0.1899,0.8857,0.2325,0.935
13.511000,-0.1858,0.8785,0.2166,0.924
13.522000,-0.1815,0.8712,0.2040,0.913
13.531000,-0.1786,0.8652,0.1965,0.905
13.542000,-0.1790,0.8603,0.1951,0.900
13.551000,-0.1823,0.8568,0.1995,0.898
13.566000,-0.1840,0.8543,0.2073,0.898
13.580000,-0.1818,0.8534,0.2146,0.899
13.582000,-0.1802,0.8548,0.2167,0.900
13.591000,-0.1819,0.8591,0.2114,0.903
13.602000,-0.1846,0.8652,0.2007,0.907
13.611000,-0.1876,0.8730,0.1859,0.912
13.623000,-0.1907,0.8808,0.1722,0.918
13.632000,-0.1940,0.8887,0.1631,0.924
13.642000,-0.1975,0.8970,0.1611,0.932
13.651000,-0.2000,0.9054,0.1664,0.942
13.668000,-0.2027,0.9150,0.1753,0.953
13.673000,-0.2047,0.9257,0.1863,0.966
13.681000,-0.2041,0.9370,0.1975,0.979
13.692000,-0.1983,0.9485,0.2062,0.991
13.702000,-0.1902,0.9611,0.2094,1.002
13.711000,-0.1870,0.9749,0.2050,1.014
13.722000,-0.1891,0.9899,0.1976,1.027
13.731000,-0.1899,1.0059,0.1947,1.042
13.742000,-0.1891,1.0239,0.1998,1.060
13.752000,-0.1879,1.0444,0.2107,1.082
13.771000,-0.1862,1.0635,0.2124,1.100
13.772000,-0.1770,1.0759,0.1997,1.109
13.781000,-0.1557,1.0839,0.1852,1.111
13.795000,-0.1268,1.0894,0.1830,1.112
13.801000,-0.1046,1.0936,0.1924,1.115
13.811000,-0.1011,1.0958,0.2023,1.119
13.823000,-0.1102,1.0946,0.2096,1.120
13.832000,-0.1187,1.0919,0.2217,1.121
13.843000,-0.1204,1.0892,0.2382,1.121
13.852000,-0.1167,1.0840,0.2487,1.118
13.862000,-0.1143,1.0741,0.2460,1.108
13.903000,-0.1146,1.0603,0.2320,1.091
13.906000,-0.1165,1.0442,0.2139,1.072
13.908000,-0.1175,1.0271,0.1964,1.052
13.910000,-0.1179,1.0105,0.1812,1.033
13.913000,-0.1203,0.9955,0.1680,1.017
13.935000,-0.1263,0.9817,0.1579,1.002
13.938000,-0.1340,0.9695,0.1531,0.991
13.942000,-0.1380,0.9591,0.1528,0.981
13.952000,-0.1371,0.9510,0.1566,0.973
13.961000,-0.1334,0.9444,0.1614,0.967
13.991000,-0.1266,0.9386,0.1660,0.962
13.993000,-0.1189,0.9331,0.1687,0.956
13.995000,-0.1134,0.9276,0.1699,0.950
14.002000,-0.1098,0.9223,0.1721,0.945
14.012000,-0.1073,0.9175,0.1765,0.940
14.022000,-0.1057,0.9130,0.1818,0.937
14.031000,-0.1038,0.9094,0.1867,0.934
14.042000,-0.1007,0.9074,0.1903,0.933
14.052000,-0.0955,0.9072,0.1925,0.932
14.062000,-0.0890,0.9077,0.1910,0.932
14.094000,-0.0818,0.9078,0.1867,0.930
14.096000,-0.0768,0.9074,0.1810,0.928
14.098000,-0.0770,0.9070,0.1761,0.927
14.102000,-0.0814,0.9076,0.1739,0.928
14.112000,-0.0887,0.9087,0.1771,0.930
14.122000,-0.0960,0.9107,0.1863,0.934
14.132000,-0.0993,0.9135,0.1985,0.940
14.141000,-0.0998,0.9191,0.2101,0.948
14.151000,-0.0988,0.9275,0.2171,0.958
14.161000,-0.0939,0.9373,0.2166,0.967
14.184000,-0.0876,0.9477,0.2049,0.973
14.186000,-0.0820,0.9588,0.1830,0.980
14.201000,-0.0783,0.9697,0.1562,0.985
14.203000,-0.0781,0.9798,0.1325,0.992
14.211000,-0.0828,0.9886,0.1189,0.999
14.222000,-0.0908,0.9965,0.1185,1.008
14.232000,-0.0994,1.0037,0.1287,1.017
14.241000,-0.1065,1.0109,0.1451,1.027
14.252000,-0.1064,1.0189,0.1627,1.037
14.262000,-0.0978,1.0278,0.1810,1.048
14.290000,-0.0898,1.0383,0.1956,1.060
14.294000,-0.0906,1.0481,0.1969,1.070
14.302000,-0.0985,1.0548,0.1801,1.075
14.303000,-0.1053,1.0615,0.1502,1.077
14.314000,-0.1032,1.0676,0.1235,1.080
14.325000,-0.0955,1.0743,0.1087,1.084
14.345000,-0.0859,1.0809,0.1074,1.090
14.349000,-0.0719,1.0872,0.1187,1.096
14.352000,-0.0539,1.0914,0.1422,1.102
14.363000,-0.0348,1.0946,0.1687,1.108
14.386000,-0.0175,1.0940,0.1930,1.111
14.387000,-0.0062,1.0878,0.2062,1.107
14.391000,-0.0084,1.0780,0.2058,1.098
14.401000,-0.0198,1.0780,0.1948,1.096
14.411000,-0.0347,1.0478,0.1819,1.064
14.422000,-0.0481,1.0305,0.1731,1.046
14.431000,-0.0568,1.0148,0.1699,1.031
14.441000,-0.0568,1.0148,0.1699,1.031
14.456000,-0.0555,1.0008,0.1775,1.018
14.462000,-0.0483,0.9786,0.1875,0.998
14.472000,-0.0483,0.9786,0.1875,0.998
14.482000,-0.0407,0.9698,0.2202,0.995
14.502000,-0.0346,0.9615,0.2202,0.987
14.503000,-0.0358,0.9527,0.2360,0.982
14.511000,-0.0442,0.9431,0.2459,0.976
14.521000,-0.0577,0.9333,0.2485,0.967
14.532000,-0.0723,0.9231,0.2456,0.958
14.542000,-0.0837,0.9133,0.2408,0.948
14.552000,-0.0870,0.9058,0.2362,0.940
14.561000,-0.0794,0.9003,0.2332,0.933
14.595000,-0.0654,0.8959,0.2314,0.928
14.597000,-0.0524,0.8915,0.2272,0.921
14.597000,-0.0457,0.8870,0.2201,0.915
14.609000,-0.0459,0.8834,0.2124,0.910
14.612000,-0.0491,0.8815,0.2070,0.907
14.622000,-0.0544,0.8818,0.2025,0.906
14.632000,-0.0632,0.8837,0.1954,0.907
14.642000,-0.0727,0.8873,0.1873,0.910
14.653000,-0.0800,0.8929,0.1827,0.915
14.662000,-0.0785,0.8988,0.1846,0.921
14.672000,-0.0697,0.9064,0.1913,0.929
14.682000,-0.0574,0.9154,0.1981,0.938
14.699000,-0.0469,0.9245,0.2016,0.947
14.719000,-0.0454,0.9324,0.2007,0.955
14.721000,-0.0520,0.9386,0.1981,0.961
14.722000,-0.0616,0.9450,0.2000,0.968
14.732000,-0.0702,0.9517,0.2091,0.977
14.741000,-0.0765,0.9600,0.2259,0.989
14.753000,-0.0787,0.9700,0.2482,1.004
14.762000,-0.0756,0.9813,0.2678,1.020
14.772000,-0.0663,0.9910,0.2751,1.031
14.782000,-0.0545,0.9990,0.2674,1.036
14.804000,-0.0437,1.0045,0.2492,1.036
14.806000,-0.0355,1.0098,0.2284,1.036
14.811000,-0.0298,1.0166,0.2118,1.039
14.822000,-0.0263,1.0240,0.2038,1.044
14.832000,-0.0265,1.0326,0.2062,1.053
14.841000,-0.0303,1.0425,0.2187,1.066
14.852000,-0.0324,1.0528,0.2391,1.080
14.862000,-0.0281,1.0636,0.2641,1.096
14.872000,-0.0127,1.0730,0.2916,1.112
14.882000,0.0084,1.0804,0.3203,1.127
14.897000,0.0255,1.0833,0.3451,1.137
14.901000,0.0326,1.0795,0.3597,1.138
14.911000,0.0313,1.0718,0.3674,1.133
14.922000,0.0259,1.0622,0.3762,1.127
14.932000,0.0220,1.0500,0.3844,1.118
14.942000,0.0231,1.0367,0.3862,1.107
14.952000,0.0293,1.0239,0.3799,1.092
14.962000,0.0403,1.0103,0.3639,1.075
14.972000,0.0515,0.9968,0.3393,1.054
14.982000,0.0597,0.9843,0.3122,1.034
15.015000,0.0679,0.9726,0.2940,1.018
15.016000,0.0744,0.9617,0.2913,1.008
15.017000,0.0756,0.9517,0.3040,1.002
15.030000,0.0721,0.9433,0.3263,1.001
15.033000,0.0652,0.9365,0.3507,1.002
15.041000,0.0581,0.9318,0.3715,1.005
15.053000,0.0548,0.9291,0.3838,1.007
15.062000,0.0539,0.9287,0.3872,1.008
15.072000,0.0525,0.9300,0.3860,1.008
15.082000,0.0496,0.9309,0.3842,1.008
15.099000,0.0456,0.9319,0.3838,1.009
15.101000,0.0423,0.9326,0.3861,1.010
15.111000,0.0412,0.9325,0.3908,1.012
15.122000,0.0417,0.9313,0.3914,1.011
15.132000,0.0404,0.9301,0.3842,1.007
15.141000,0.0373,0.9292,0.3704,1.001
15.152000,0.0332,0.9287,0.3524,0.994
15.161000,0.0302,0.9279,0.3341,0.987
15.172000,0.0296,0.9271,0.3181,0.981
15.182000,0.0292,0.9273,0.3075,0.977
15.199000,0.0272,0.9278,0.3033,0.976
15.202000,0.0243,0.9291,0.3057,0.978
15.211000,0.0230,0.9308,0.3136,0.982
15.222000,0.0221,0.9339,0.3219,0.988
15.232000,0.0250,0.9370,0.3255,0.992
15.241000,0.0298,0.9403,0.3220,0.994
15.252000,0.0320,0.9440,0.3121,0.995
15.262000,0.0298,0.9473,0.3003,0.994
15.272000,0.0233,0.9497,0.2923,0.994
15.282000,0.0122,0.9518,0.2917,0.996
15.303000,-0.0016,0.9523,0.2956,0.997
15.304000,-0.0145,0.9526,0.3021,0.999
15.311000,-0.0210,0.9528,0.3075,1.001
15.323000,-0.0182,0.9536,0.3078,1.002
15.332000,-0.0073,0.9556,0.3027,1.002
15.341000,0.0018,0.9587,0.2956,1.003
15.352000,0.0071,0.9622,0.2901,1.005
15.362000,0.0078,0.9642,0.2875,1.006
15.371000,0.0011,0.9639,0.2916,1.007
15.382000,-0.0139,0.9622,0.3045,1.009
15.402000,-0.0349,0.9594,0.3215,1.012
15.407000,-0.0578,0.9561,0.3348,1.015
15.411000,-0.0793,0.9538,0.3375,1.015
15.421000,-0.0965,0.9536,0.3296,1.014
15.432000,-0.1031,0.9549,0.3166,1.011
15.441000,-0.0944,0.9567,0.3051,1.009
15.452000,-0.0754,0.9594,0.3011,1.008
15.462000,-0.0572,0.9607,0.3061,1.010
15.471000,-0.0467,0.9606,0.3174,1.013
15.482000,-0.0474,0.9591,0.3347,1.017
15.502000,-0.0566,0.9567,0.3566,1.023
15.506000,-0.0696,0.9539,0.3764,1.028
15.511000,-0.0804,0.9515,0.3870,1.030
15.521000,-0.0876,0.9491,0.3856,1.028
15.533000,-0.0897,0.9479,0.3724,1.022
15.541000,-0.0878,0.9472,0.3524,1.014
15.552000,-0.0878,0.9472,0.3323,1.008
15.562000,-0.0785,0.9462,0.3177,1.001
15.571000,-0.0785,0.9462,0.3090,0.998
15.582000,-0.0785,0.9457,0.3060,0.997
15.602000,-0.0816,0.9442,0.3060,0.996
15.607000,-0.0854,0.9431,0.3036,0.994
15.611000,-0.0905,0.9424,0.2994,0.993
15.621000,-0.0949,0.9422,0.2904,0.990
15.632000,-0.0970,0.9427,0.2733,0.986
15.642000,-0.0980,0.9433,0.2491,0.981
15.652000,-0.0977,0.9447,0.2227,0.976
15.662000,-0.0942,0.9473,0.2001,0.973
15.684000,-0.0909,0.9506,0.1862,0.973
15.689000,-0.0912,0.9539,0.1840,0.976
15.693000,-0.1074,0.9585,0.2081,0.987
15.702000,-0.1074,0.9585,0.2081,0.987
15.711000,-0.1180,0.9604,0.2231,0.993
15.723000,-0.1229,0.9633,0.2351,0.999
15.735000,-0.1225,0.9675,0.2419,1.005
15.742000,-0.1196,0.9731,0.2425,1.010
15.754000,-0.1156,0.9798,0.2361,1.014
15.764000,-0.1103,0.9868,0.2256,1.018
15.814000,-0.1048,0.9937,0.2174,1.023
15.821000,-0.0997,1.0003,0.2166,1.028
15.824000,-0.0898,1.0090,0.2348,1.040
15.825000,-0.0898,1.0090,0.2348,1.040
15.827000,-0.0845,1.0125,0.2478,1.046
15.827000,-0.0803,1.0153,0.2637,1.052
15.831000,-0.0771,1.0177,0.2833,1.059
15.841000,-0.0745,1.0195,0.3050,1.067
15.852000,-0.0695,1.0196,0.3218,1.071
15.862000,-0.0595,1.0196,0.3247,1.072
15.872000,-0.0469,1.0197,0.3154,1.068
15.882000,-0.0320,1.0184,0.3060,1.064
15.898000,-0.0150,1.0153,0.3045,1.060
15.904000,-0.0026,1.0105,0.3099,1.057
15.911000,0.0026,1.0030,0.3171,1.052
15.921000,0.0032,0.9937,0.3222,1.045
15.936000,0.0037,0.9754,0.3147,1.025
15.942000,0.0037,0.9754,0.3147,1.025
15.952000,0.0071,0.9675,0.2988,1.013
15.962000,0.0104,0.9610,0.2780,1.000
15.971000,0.0115,0.9552,0.2566,0.989
15.996000,0.0098,0.9501,0.2383,0.980
15.998000,0.0059,0.9462,0.2270,0.973
16.001000,0.0001,0.9429,0.2273,0.970
16.011000,-0.0079,0.9402,0.2381,0.970
16.022000,-0.0153,0.9391,0.2524,0.973
16.035000,-0.0184,0.9394,0.2636,0.976
16.042000,-0.0198,0.9403,0.2719,0.979
16.052000,-0.0228,0.9408,0.2789,0.982
16.062000,-0.0275,0.9392,0.2852,0.982
16.072000,-0.0332,0.9359,0.2885,0.980
16.096000,-0.0404,0.9298,0.2875,0.974
16.102000,-0.0490,0.9221,0.2822,0.966
16.103000,-0.0591,0.9138,0.2715,0.955
16.111000,-0.0700,0.9060,0.2569,0.944
16.122000,-0.0814,0.8986,0.2430,0.934
16.133000,-0.0909,0.8922,0.2328,0.927
16.142000,-0.0963,0.8878,0.2255,0.921
16.155000,-0.0985,0.8841,0.2185,0.916
16.162000,-0.1004,0.8821,0.2117,0.913
16.173000,-0.1015,0.8823,0.2053,0.912
16.224000,-0.1025,0.8850,0.2009,0.913
16.227000,-0.1040,0.8900,0.1959,0.917
16.228000,-0.1096,0.8965,0.1880,0.923
16.229000,-0.1181,0.9049,0.1783,0.930
16.230000,-0.1284,0.9148,0.1709,0.939
16.232000,-0.1383,0.9257,0.1700,0.951
16.250000,-0.1454,0.9372,0.1768,0.965
16.259000,-0.1484,0.9489,0.1864,0.978
16.261000,-0.1504,0.9612,0.1961,0.992
16.272000,-0.1487,0.9734,0.2073,1.006
16.301000,-0.1452,0.9857,0.2201,1.020
16.305000,-0.1429,0.9982,0.2349,1.035
16.306000,-0.1415,1.0108,0.2504,1.051
16.312000,-0.1410,1.0234,0.2658,1.067
16.322000,-0.1440,1.0351,0.2774,1.081
16.333000,-0.1493,1.0439,0.2772,1.090
16.341000,-0.1532,1.0511,0.2613,1.094
16.353000,-0.1489,1.0576,0.2343,1.093
16.362000,-0.1336,1.0630,0.2077,1.091
16.371000,-0.1217,1.0676,0.1893,1.091
16.396000,-0.1209,1.0709,0.1823,1.093
16.398000,-0.1279,1.0716,0.1873,1.095
16.401000,-0.1335,1.0697,0.2013,1.097
16.411000,-0.1353,1.0652,0.2196,1.096
16.422000,-0.1358,1.0588,0.2364,1.093
16.432000,-0.1388,1.0498,0.2449,1.087
16.442000,-0.1462,1.0387,0.2427,1.077
16.452000,-0.1565,1.0252,0.2317,1.063
16.462000,-0.1637,1.0108,0.2158,1.046
16.471000,-0.1658,0.9966,0.2008,1.030
16.511000,-0.1634,0.9820,0.1907,1.014
16.514000,-0.1621,0.9677,0.1859,0.999
16.515000,-0.1652,0.9546,0.1884,0.987
16.516000,-0.1698,0.9430,0.2007,0.979
16.537000,-0.1719,0.9319,0.2209,0.973
16.552000,-0.1698,0.9223,0.2437,0.969
16.555000,-0.1633,0.9142,0.2607,0.965
16.557000,-0.1566,0.9081,0.2634,0.958
16.562000,-0.1523,0.9045,0.2511,0.951
16.595000,-0.1498,0.9023,0.2303,0.943
16.597000,-0.1470,0.8997,0.2097,0.935
16.597000,-0.1451,0.8960,0.1991,0.929
16.601000,-0.1467,0.8914,0.2018,0.926
16.612000,-0.1529,0.8857,0.2138,0.924
16.622000,-0.1617,0.8801,0.2296,0.924
16.631000,-0.1693,0.8758,0.2453,0.925
16.642000,-0.1743,0.8721,0.2577,0.926
16.652000,-0.1749,0.8697,0.2637,0.926
16.661000,-0.1705,0.8695,0.2609,0.924
16.671000,-0.1619,0.8695,0.2500,0.919
16.695000,-0.1306,0.8707,0.2353,0.911
16.697000,-0.1522,0.8730,0.2211,0.913
16.701000,-0.1446,0.8763,0.2211,0.915
16.711000,-0.1399,0.8800,0.2138,0.916
16.723000,-0.1389,0.8833,0.2246,0.922
16.732000,-0.1411,0.8862,0.2246,0.925
16.742000,-0.1435,0.8896,0.2372,0.932
16.753000,-0.1443,0.8933,0.2632,0.942
16.761000,-0.1410,0.8983,0.2632,0.947
16.771000,-0.1357,0.9049,0.2704,0.954
16.805000,-0.1267,0.9126,0.2706,0.960
16.806000,-0.1149,0.9215,0.2665,0.966
16.807000,-0.1038,0.9304,0.2640,0.973
16.811000,-0.0964,0.9386,0.2659,0.980
16.822000,-0.0948,0.9460,0.2707,0.988
16.832000,-0.0974,0.9530,0.2780,0.998
16.842000,-0.1005,0.9600,0.2889,1.008
16.852000,-0.1042,0.9671,0.2993,1.018
16.862000,-0.1096,0.9733,0.3011,1.025
16.872000,-0.1114,0.9781,0.2934,1.027
16.894000,-0.1094,0.9833,0.2777,1.028
16.896000,-0.1035,0.9894,0.2609,1.028
16.910000,-0.0630,0.9954,0.2562,1.030
16.913000,-0.0859,1.0018,0.2562,1.038
16.922000,-0.0828,1.0087,0.2691,1.047
16.932000,-0.0825,1.0166,0.2888,1.060
16.942000,-0.0798,1.0245,0.3138,1.074
16.952000,-0.0719,1.0316,0.3397,1.088
16.961000,-0.0563,1.0374,0.3647,1.101
16.971000,-0.0380,1.0390,0.3859,1.109
16.996000,-0.0255,1.0360,0.3964,1.110
17.001000,-0.0206,1.0294,0.3925,1.102
17.003000,-0.0160,1.0201,0.3749,1.087
17.012000,-0.0077,1.0089,0.3505,1.068
17.021000,0.0032,0.9969,0.3276,1.049
17.032000,0.0148,0.9861,0.3075,1.033
17.042000,0.0210,0.9765,0.2893,1.019
17.051000,0.0227,0.9687,0.2753,1.007
17.061000,0.0206,0.9620,0.2697,0.999
17.072000,0.0154,0.9549,0.2724,0.993
17.094000,0.0114,0.9475,0.2812,0.988
17.101000,0.0087,0.9406,0.2924,0.985
17.102000,0.0062,0.9341,0.3014,0.982
17.111000,0.0029,0.9281,0.3048,0.977
17.122000,-0.0006,0.9221,0.3023,0.970
17.132000,-0.0056,0.9171,0.2959,0.964
17.142000,-0.0107,0.9136,0.2883,0.958
17.151000,-0.0138,0.9104,0.2819,0.953
17.162000,-0.0165,0.9091,0.2797,0.951
17.172000,-0.0195,0.9086,0.2816,0.951
17.195000,-0.0211,0.9081,0.2873,0.953
17.199000,-0.0208,0.9081,0.2946,0.955
17.201000,-0.0197,0.9088,0.3018,0.958
17.212000,-0.0200,0.9105,0.3067,0.961
17.221000,-0.0217,0.9131,0.3066,0.963
17.232000,-0.0231,0.9165,0.3025,0.965
17.241000,-0.0266,0.9203,0.2926,0.966
17.252000,-0.0319,0.9247,0.2767,0.966
17.261000,-0.0376,0.9301,0.2573,0.966
17.271000,-0.0415,0.9359,0.2395,0.967
17.293000,-0.0423,0.9428,0.2278,0.971
17.297000,-0.0406,0.9505,0.2222,0.977
17.302000,-0.0401,0.9590,0.2218,0.985
17.311000,-0.0424,0.9671,0.2262,0.994
17.322000,-0.0465,0.9749,0.2338,1.004
17.331000,-0.0514,0.9816,0.2439,1.013
17.341000,-0.0556,0.9875,0.2541,1.021
17.351000,-0.0599,0.9927,0.2642,1.029
17.363000,-0.0651,0.9979,0.2726,1.036
17.371000,-0.0700,1.0040,0.2785,1.044
17.383000,-0.0728,1.0112,0.2838,1.053
17.391000,-0.0760,1.0201,0.2905,1.063
17.409000,-0.0840,1.0290,0.2943,1.074
17.418000,-0.0977,1.0354,0.2839,1.078
17.421000,-0.1108,1.0416,0.2543,1.078
17.432000,-0.1136,1.0483,0.2135,1.076
17.442000,-0.0997,1.0538,0.1801,1.074
17.451000,-0.0787,1.0591,0.1655,1.075
17.462000,-0.0678,1.0611,0.1698,1.077
17.471000,-0.0732,1.0571,0.1827,1.075
17.482000,-0.0912,1.0509,0.2006,1.074
17.492000,-0.1134,1.0439,0.2231,1.073
17.529000,-0.1338,1.0350,0.2402,1.071
17.542000,-0.1515,1.0247,0.2424,1.064
17.545000,-0.1692,1.0131,0.2333,1.053
17.546000,-0.1874,1.0010,0.2217,1.042
17.546000,-0.2023,0.9885,0.2103,1.031
17.561000,-0.2107,0.9761,0.2034,1.019
17.567000,-0.2119,0.9648,0.2057,1.009
17.571000,-0.2058,0.9533,0.2216,1.000
17.582000,-0.1961,0.9438,0.2472,0.995
17.592000,-0.1842,0.9364,0.2772,0.994
17.615000,-0.1732,0.9311,0.3055,0.995
17.616000,-0.1661,0.9265,0.3275,0.997
17.621000,-0.1627,0.9216,0.3370,0.995
17.631000,-0.1604,0.9171,0.3323,0.989
17.641000,-0.1567,0.9129,0.3175,0.979
17.651000,-0.1502,0.9085,0.2990,0.968
17.663000,-0.1423,0.9031,0.2819,0.957
17.672000,-0.1366,0.8970,0.2689,0.946
17.682000,-0.1350,0.8904,0.2610,0.938
17.691000,-0.1382,0.8845,0.2599,0.932
17.720000,-0.1432,0.8791,0.2647,0.929
17.723000,-0.1495,0.8752,0.2696,0.928
17.723000,-0.1557,0.8728,0.2704,0.927
17.732000,-0.1605,0.8724,0.2652,0.926
17.742000,-0.1648,0.8744,0.2536,0.925
17.752000,-0.1698,0.8791,0.2359,0.926
17.762000,-0.1746,0.8852,0.2167,0.928
17.772000,-0.1779,0.8917,0.2025,0.932
17.782000,-0.1810,0.8989,0.1986,0.938
17.791000,-0.1854,0.9063,0.2031,0.947
17.818000,-0.1904,0.9375,0.2112,0.980
17.819000,-0.1904,0.9136,0.2425,0.964
17.821000,-0.1929,0.9210,0.2199,0.966
17.832000,-0.1928,0.9284,0.2358,0.977
17.842000,-0.1940,0.9675,0.2409,1.016
17.852000,-0.1940,0.9447,0.2409,0.994
17.865000,-0.1932,0.9538,0.2455,1.004
17.872000,-0.1901,0.9631,0.2504,1.013
17.882000,-0.1837,0.9729,0.2565,1.023
17.891000,-0.1739,0.9830,0.2640,1.033
17.912000,-0.1628,0.9929,0.2711,1.042
17.914000,-0.1513,1.0028,0.2769,1.051
17.921000,-0.1406,1.0112,0.2835,1.060
17.932000,-0.1297,1.0194,0.2937,1.069
17.942000,-0.1181,1.0287,0.3071,1.080
17.952000,-0.1143,1.0354,0.3142,1.088
17.962000,-0.1168,1.0396,0.3094,1.091
17.972000,-0.1179,1.0411,0.2996,1.090
17.981000,-0.1125,1.0393,0.2917,1.085
17.992000,-0.1054,1.0366,0.2857,1.080
18.011000,-0.1033,1.0345,0.2789,1.076
18.012000,-0.1029,1.0326,0.2724,1.073
18.022000,-0.0978,1.0300,0.2681,1.069
18.032000,-0.0898,1.0256,0.2678,1.064
18.042000,-0.0818,1.0190,0.2687,1.057
18.052000,-0.0794,1.0125,0.2723,1.051
18.062000,-0.0772,1.0040,0.2735,1.043
18.072000,-0.0730,0.9932,0.2723,1.032
18.081000,-0.0656,0.9808,0.2682,1.019
18.091000,-0.0636,0.9682,0.2632,1.005
18.115000,-0.0712,0.9563,0.2619,0.994
18.118000,-0.0792,0.9472,0.2631,0.986
18.122000,-0.0783,0.9400,0.2671,0.980
18.139000,-0.0712,0.9364,0.2701,0.977
18.153000,-0.0651,0.9361,0.2643,0.975
18.156000,-0.0506,0.9312,0.2576,0.967
18.166000,-0.0404,0.9273,0.2477,0.961
18.171000,-0.0396,0.9227,0.2348,0.953
18.182000,-0.0404,0.9172,0.2271,0.946
18.192000,-0.0420,0.9091,0.2193,0.936
18.214000,-0.0404,0.8979,0.2085,0.923
18.215000,-0.0403,0.8959,0.2053,0.920
18.221000,-0.0464,0.8920,0.2061,0.917
18.240000,-0.0539,0.8832,0.2100,0.909
18.244000,-0.0621,0.8769,0.2185,0.906
18.253000,-0.0760,0.8766,0.2375,0.911
18.262000,-0.0875,0.8784,0.2596,0.920
18.272000,-0.0954,0.8785,0.2757,0.926
18.282000,-0.1038,0.8788,0.2827,0.929
18.312000,-0.0876,0.8844,0.2810,0.932
18.314000,-0.0876,0.8844,0.2810,0.932
18.315000,-0.0876,0.8898,0.2810,0.937
18.322000,-0.0842,0.8953,0.2808,0.942
18.338000,-0.0877,0.9015,0.2781,0.947
18.342000,-0.0966,0.9094,0.2728,0.954
18.351000,-0.1052,0.9188,0.2679,0.963
18.362000,-0.1079,0.9302,0.2640,0.973
18.372000,-0.1035,0.9435,0.2624,0.985
18.382000,-0.0967,0.9583,0.2620,0.998
18.392000,-0.0877,0.9712,0.2654,1.011
18.434000,-0.0771,0.9802,0.2741,1.021
18.437000,-0.0695,0.9866,0.2858,1.030
18.437000,-0.0645,0.9923,0.2962,1.038
18.438000,-0.0640,0.9977,0.3065,1.046
18.442000,-0.0652,1.0030,0.3178,1.054
18.452000,-0.0655,1.0085,0.3325,1.064
18.461000,-0.0667,1.0147,0.3473,1.075
18.472000,-0.0676,1.0222,0.3528,1.083
18.481000,-0.0661,1.0291,0.3389,1.086
18.491000,-0.0635,1.0349,0.3078,1.082
18.514000,-0.0602,1.0414,0.2692,1.077
18.521000,-0.0567,1.0481,0.2334,1.075
18.522000,-0.0551,1.0528,0.2113,1.075
18.532000,-0.0594,1.0569,0.2042,1.078
18.541000,-0.0665,1.0577,0.2085,1.080
18.551000,-0.0740,1.0558,0.2199,1.081
18.562000,-0.0838,1.0533,0.2367,1.083
18.571000,-0.0950,1.0509,0.2568,1.086
18.581000,-0.1068,1.0461,0.2720,1.086
18.591000,-0.1212,1.0396,0.2742,1.082
18.621000,-0.1378,1.0315,0.2648,1.074
18.625000,-0.1516,1.0217,0.2497,1.063
18.627000,-0.1627,1.0109,0.2338,1.050
18.651000,-0.1660,0.9999,0.2184,1.037
18.657000,-0.1612,0.9890,0.2050,1.023
18.660000,-0.1531,0.9781,0.1968,1.009
18.663000,-0.1452,0.9665,0.1978,0.997
18.672000,-0.1386,0.9544,0.2064,0.986
18.697000,-0.1329,0.9414,0.2178,0.975
18.699000,-0.1306,0.9291,0.2289,0.966
18.703000,-0.1329,0.9172,0.2373,0.957
18.715000,-0.1380,0.9045,0.2398,0.946
18.723000,-0.1455,0.8917,0.2361,0.934
18.732000,-0.1529,0.8810,0.2298,0.923
